question,correct_answer,predicted_answer,predicted_final_answer,confidence_score,is_correct
" April's discount flowers was having a sale where each flower was 6 dollars. If Katie bought 5 roses and 5 daisies, how much did she spend? ",60.0,"Katie bought 5 roses and 5 daisies. Each flower costs 6 dollars. So, the total number of flowers is 10. Since each flower costs 6 dollars, the total cost will be 10 * 6 = 60. The answer is 60.",60,0.9999977350234985,True
" At the schools book fair Victor bought 32 adventure books and 37 mystery books. If 16 of the books were used, how many new books did he buy? ",53.0,"It seems like there's an incomplete question. However, I'll solve the problem as it appears to be complete.

Victor bought 32 adventure books and 37 mystery books. So, he bought a total of 32 + 37 = 69 books. If 16 of the books were used, then Victor still has 69 - 16 = 53 new books.",53,0.9999449849128723,True
" Maria picked 48 carrots from her garden. If she threw out 11 of them and then picked 15 more the next day, how many carrots would she have total? ",52.0,"After Maria picked 48 carrots and threw out 11, she had 48 - 11 = 37 carrots. Then, she picked 15 more carrots. So the total number of carrots is 37 + 15 = 52.",52,0.99998539686203,True
" A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0,"There are 50 roses initially. If she sold 15, she had 50 - 15 = 35 roses. Then she picked 21 more. 35 + 21 = 56. The answer is 56.",56,0.9999929666519165,True
" Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ",30.0,"There are a total of 6 pages of homework (2 math pages + 4 reading pages). Since each page has 5 problems, you multiply the number of pages by the number of problems per page: 6 * 5 = 30. The answer is 30.",30,0.9999834895133972,True
" There were 4 friends playing a video game online when 5 more players joined the game. If each player had 3 lives, how many lives did they have total? ",27.0,"First, calculate the total number of players. There were originally 4 friends, and 5 more players joined. So there are 4 + 5 = 9 players in total. Each player has 3 lives, so the total number of lives is 9 * 3 = 27. The answer is 27.",27,0.999988317489624,True
" Kaleb had 12 dollars. If he spent 8 bucks on a new game, how many 2 dollar toys could he buy with the money he had left? ",2.0,"The problem is asking how many toys worth 2 dollars each Kaleb can buy with the remaining money.

Kaleb started with 12 dollars and spent 8 dollars on a new game. So, he had 12 - 8 = 4 dollars left.

Since he has 4 dollars and wants to know how many 2-dollar toys he can buy, we divide 4 by 2:

4 / 2 = 2

So, Kaleb can buy 2 toys with the money he had left.",2,0.9999975562095642,True
" Katie had 7 pages of math homework and 3 pages of reading homework. If each page had 9 problems on it, how many problems did she have to complete total? ",90.0,"First, find the total number of pages of homework: 7 pages (math) + 3 pages (reading) = 10 pages. Then, find the total number of problems: 10 pages * 9 problems per page = 90 problems. The answer is 90.",90,0.9999857544898987,True
" While shopping for music online, Janet bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Janet buy total? ",72.0,"The total number of albums Janet bought is 6 (country) + 2 (pop) = 8 albums. Each album has 9 songs, so she bought 8 x 9 = 72 songs. The answer is 72.",72,0.999965488910675,True
" Jerry made 14 dollars mowing lawns and 31 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",9.0,"It seems like there's a partially completed question left. I'll provide the solution for the given information and then offer a response for the last question.

Q: Jerry made 14 dollars mowing lawns and 31 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him?

Jerry made a total of 14 + 31 = 45 dollars. He spends 5 dollars per week. To find out how long the money will last, we need to divide the total amount of money by the weekly expenditure.

45 dollars / 5 dollars per week = 9 weeks

The answer is 9 weeks.",9,0.9999765157699585,True
" Adam had 33 books. If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ",45.0,"Adam started with 33 books and sold 11, so he had 33 - 11 = 22 books left. He then bought 23 new books. 22 + 23 = 45. The answer is 45.",45,0.9999873042106628,True
" Kaleb was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 5 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,"First, let's find out the total number of bags Kaleb filled. He filled 5 bags on Saturday and 5 more on Sunday, so 5 + 5 = 10 bags. If each bag had 4 cans in it, then the total number of cans is 10 * 4 = 40. The answer is 40.",40,0.9999982714653015,True
" Nancy was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? ",48.0,"For mystery books, Nancy had 2 shelves * 6 books/shelf = 2 x 6 = 12 books. 

For picture books, she had 6 shelves * 6 books/shelf = 6 x 6 = 36 books.

In total, she had 12 + 36 = 48 books. The answer is 48.",48,0.9999642968177795,True
" Paul had saved up 3 dollars. If he received another 7 dollars for his allowance, how many 5 dollar toys could he buy? ",2.0,"First, calculate the total amount of money Paul has. He initially had 3 dollars. He received 7 dollars in allowance, so he has 3 + 7 = 10 dollars. To find out how many 5 dollar toys he can buy, divide 10 by 5. 10 / 5 = 2. The answer is 2.",2,0.9999974966049194,True
" Wendy was playing a video game and had 43 lives. In a hard part of the game she lost 8 lives. If she got 39 more lives in the next level, how many lives would she have? ",74.0,"Let's analyze the situation: Wendy started with 43 lives and lost 8. So, she had 43 - 8 = 35 lives left. Then, she got 39 more lives. To find the new total, add 35 (the lives she had) and 39 (the lives she got): 35 + 39 = 74. The answer is 74.",74,0.9999547004699707,True
 Katie had 85 files on her computer. She deleted 40 of them and put the rest into folders with 5 files in each one. How many folders did Katie end up with? ,9.0,"Katie started with 85 files. She deleted 40 files. So, she was left with 85 - 40 = 45 files. Then, she put the rest into folders with 5 files in each one. To find the number of folders, divide the remaining number of files by 5. 45 / 5 = 9. The answer is 9.",9,0.9999969005584717,True
 Will was working as a sacker at a grocery store where he made 8 dollars an hour. On Monday he worked 8 hours and on Tuesday he worked 2 hours. How much money did Will make in those two days? ,80.0,"Let's calculate Will's earnings for the two days.

Monday: 8 hours worked at $8/hour = 8 * 8 = $64
Tuesday: 2 hours worked at $8/hour = 2 * 8 = $16

Total earnings in two days = $64 + $16 = $80

The answer is $80.",80,0.9999988675117493,True
" For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",40.0,"Carol started with 19 cupcakes. She sold 6, so she had 19 - 6 = 13 left. Then she made 27 more, so now she has 13 + 27 = 40 cupcakes. The answer is 40.",40,0.999994158744812,True
" A trivia team had 14 members total, but during a game 7 members didn't show up. If each member that did show up scored 5 points, how many points were scored total? ",35.0,"Since 7 members didn't show up, that leaves 14 - 7 = 7 members who did show up. Each of these members scored 5 points. To find the total points scored, we multiply the number of members by the points each scored: 7 * 5 = 35. The answer is 35.",35,0.9999932646751404,True
" A trivia team had 5 members total, but during a game 2 members didn't show up. If each member that did show up scored 6 points, how many points were scored total? ",18.0,"If there were originally 5 members but 2 didn't show up, that means 3 members showed up. Each of these 3 members scored 6 points. So the total number of points is 3 x 6 = 18. The answer is 18.",18,0.9999953508377075,True
" Oliver is at the library helping put away books. There are 46 book to put away total but a librarian takes 10 of them and leaves Oliver with the rest. If he can fit 4 books on a shelf, how many shelves will he need? ",9.0,"Oliver starts with 46 books. The librarian takes 10, so Oliver is left with 46 - 10 = 36 books. Since he can fit 4 books on each shelf, to find out how many shelves he needs, we divide the number of remaining books by the number of books per shelf: 36 ÷ 4 = 9. The answer is 9.",9,0.9999945163726807,True
" Luke was putting his spare change into piles. He had 5 piles of quarters and 5 piles of dimes. If each pile had 3 coins in it, how many coins did he have total? ",30.0,"Let's count the coins. 

There are 5 piles of quarters and each pile has 3 quarters. So the total number of quarters is 5 * 3 = 15.

There are 5 piles of dimes and each pile has 3 dimes. So the total number of dimes is 5 * 3 = 15.

To find the total number of coins, we need to add the number of quarters and dimes. 15 + 15 = 30. The answer is 30.",30,0.9999900460243225,True
" Gwen and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Gwen recycled 5 pounds and her friends recycled 13 pounds, how many points did they earn? ",6.0,"Since Gwen recycled 5 pounds and her friends recycled 13 pounds, in total they recycled 5 + 13 = 18 pounds. Since they earn 1 point for every 3 pounds, and they have 18 pounds, we need to divide 18 by 3 to find out how many sets of 3 pounds they have. 

18 / 3 = 6. 

Since they have 6 sets of 3 pounds, they earn 6 points. The answer is 6.",6,0.9999750256538391,True
 Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend? ,32.0,"To calculate how much Haley spent, first, calculate the total number of tickets she bought: 3 tickets for herself and her friends + 5 extra tickets = 8 tickets.

Then, multiply the number of tickets by the ticket price: 8 tickets * $4/ticket = $32.

The answer is $32.",32,0.999998927116394,True
 George had 30 dollars. For his birthday he got 16 more dollars but spent 38 on a new game. How much money does he have now? ,8.0,"George had 30 dollars. He got 16 dollars for his birthday. So he had 30 + 16 = 46 dollars. Then he spent 38 dollars. To find out how much he has now, we subtract: 46 - 38 = 8. The answer is 8.",8,0.9999936819076538,True
" A pet store has 4 bird cages. If each cage has 8 parrots and 2 parakeets in it, how many birds does the pet store have total? ",40.0,"Since each cage has 8 parrots and 2 parakeets, there are a total of 10 birds per cage. There are 4 cages. So, the total number of birds is 10 * 4 = 40. The answer is 40.",40,0.9999963045120239,True
" Kaleb bought 14 boxes of chocolate candy and gave 5 to his little brother. If each box has 6 pieces inside it, how many pieces did Kaleb still have? ",54.0,"First, let's find the total number of chocolates Kaleb had before giving some to his little brother. 

There were 14 boxes and each box has 6 pieces. 14 * 6 = 84 pieces of chocolate. 

Kaleb gave 5 boxes to his brother, and since each box has 6 pieces, he gave a total of 5 * 6 = 30 pieces of chocolate to his brother.

To find out how many pieces Kaleb has left, we subtract the number of pieces he gave away from the total. So 84 - 30 = 54. The answer is 54.",54,0.9999617338180542,True
" Robin uploaded 31 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"Let's break it down step by step:

First, Robin uploaded 31 pictures from her phone and 5 from her camera, so in total, she uploaded 31 + 5 = 36 pictures.

Since she sorted the pictures into 9 different albums with the same amount of pictures in each album, we need to divide the total number of pictures (36) by 9.

36 ÷ 9 = 4

So there were 4 pictures in each of the albums. The answer is 4.",4,0.9999942183494568,True
" Mike made 69 dollars mowing lawns over the summer. If he spent 24 dollars buying new mower blades, how many 5 dollar games could he buy with the money he had left? ",9.0,"First, we need to calculate how much money Mike had left after buying the new mower blades. He started with $69 and spent $24, so he has $69 - $24 = $45 left.

Since Mike wants to know how many $5 games he can buy with the money he has left, we need to divide $45 by $5. 

45 / 5 = 9

So, Mike can buy 9 $5 games with the money he had left.",5,0.9999991655349731,False
" Maria bought 2 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",32.0,"To find the total time Maria spent putting together the furniture, we need to find out how many pieces of furniture she assembled in total and then multiply that by the time she spent on each piece. She bought 2 new chairs and 2 new tables, so she assembled 4 pieces of furniture in total. 

She spent 8 minutes putting each piece together. To find the total time, we multiply the number of pieces by the time spent on each piece: 4 * 8 = 32. The answer is 32.",32,0.9999958276748657,True
" While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? ",4.0,"The total number of pictures Rachel took is 6 at the zoo and 9 at the museum. So 6 + 9 = 15. Then she deleted 11 pictures. After deleting 11, she had 15 - 11 = 4 pictures left. The answer is 4.",4,0.9999896287918091,True
" Maria was making baggies of cookies with 8 cookies in each bag. If she had 5 chocolate chip cookies and 19 oatmeal cookies, how many baggies could she make? ",3.0,"Maria has 5 + 19 = 24 cookies in total. Each bag can hold 8 cookies, so she can make 24 / 8 = 3 baggies with some cookies left over. 

Since 24 is not perfectly divisible by 8, there will be some cookies left over. 24 / 8 = 3 with a remainder of 0. So she won't have any cookies left over.",0,0.9999945163726807,False
" April's discount flowers was having a sale where each flower was 3 dollars. If Zoe bought 8 roses and 2 daisies, how much did she spend? ",30.0,"First, calculate the cost of the roses: 8 roses * $3/rose = $24
Next, calculate the cost of the daisies: 2 daisies * $3/daisy = $6
Then, add the cost of the roses and daisies together to get the total amount spent: $24 + $6 = $30.
The answer is $30.",30,0.9999963045120239,True
" Bianca was organizing her book case making sure each of the shelves had exactly 8 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",72.0,"There are 5 shelves of mystery books and 4 shelves of picture books. Each shelf has 8 books. So, the total number of mystery books is 5 x 8 = 40. The total number of picture books is 4 x 8 = 32. To find the total number of books, we add the number of mystery books and picture books: 40 + 32 = 72. The answer is 72.",72,0.9999892711639404,True
" John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? ",8.0,"To find out how many pages John will use, he needs to first calculate the total number of cards. He has 8 new cards and 16 old cards. 8 + 16 is 24 cards. 

Since there are 3 cards per page, the total number of pages can be found by dividing the total number of cards by 3. 24 / 3 is 8. The answer is 8 pages.",8,0.9999672174453735,True
" Isabel baked 3 brownies, but needed 5 total for her party. If she used 5 cups of flour on each one, how much cups of flour does she still need? ",10.0,"It seems like you forgot to ask a question about Isabel. However, I can answer one for you.

Q: If Isabel needed 5 brownies and she already baked 3, how many more brownies does she need to bake?
A: Isabel needs 5 more brownies. The answer is 5.

Alternatively, if you meant to ask how much flour she used and want me to find the answer:

First, we need to know how much flour she used for the 3 brownies. Since she used 5 cups of flour on each one and she baked 3, the total amount of flour she used is 3 x 5 = 15 cups.

To find out how much flour she has left, we need to know how much flour she started with. Unfortunately, that information is not given, so we cannot find out how much flour she still needs.",15,0.9999655485153198,False
" For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24.0,"Initially, Maria made 19 cupcakes. She sold 5, so she had 19 - 5 = 14 cupcakes left. Then, she made 10 more cupcakes. 14 + 10 = 24. The answer is 24.",24,0.999992847442627,True
" Tom bought 40 tickets at the state fair. He spent 28 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost 4 tickets, how many rides could he go on? ",3.0,"Let's break down the problem: 

Tom had 40 tickets. He used 28 at the 'dunk a clown' booth. So, he has 40 - 28 = 12 tickets left.

Each ride costs 4 tickets. To find out how many rides Tom could go on, we need to divide the number of tickets he has left by the number of tickets it costs per ride:

12 tickets / 4 tickets per ride = 3 rides.

The answer is 3.",3,0.9999900460243225,True
 In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37.0,"At the start of the year, there were 31 students. Then 5 students left, leaving 31 - 5 = 26 students. Next, 11 new students came to school, making it 26 + 11 = 37 students. The answer is 37.",37,0.999963641166687,True
" While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with? ",22.0,"First, Maria bought 35 green towels and 21 white towels. In total, she bought 35 + 21 = 56 towels. She gave her mother 34 towels. To find out how many towels she has left, we subtract: 56 - 34 = 22. The answer is 22.",22,0.9999948740005493,True
" While playing a trivia game, Adam answered 8 questions correct in the first half and 2 questions correct in the second half. If each question was worth 8 points, what was his final score? ",80.0,"The total number of correct questions Adam answered is 8 + 2 = 10. Each question is worth 8 points, so his final score is 10 x 8 = 80. The answer is 80.",80,0.9999982714653015,True
" Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total? ",72.0,"For Saturday, he filled 6 bags with 8 cans each, which is 6 * 8 = 48 cans. For Sunday, he filled 3 more bags with 8 cans each, which is 3 * 8 = 24 cans. To find the total number of cans, we need to add the cans from both days: 48 + 24 = 72. The answer is 72.",72,0.9999939799308777,True
" Bianca and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Bianca recycled 24 pounds and her friends recycled 3 pounds, how many points did they earn? ",9.0,"The total amount of paper that Bianca and her friends recycled is 24 pounds (Bianca) + 3 pounds (friends) = 27 pounds. 

For every 3 pounds they recycled, they earned 1 point. To find out how many points they earned, divide the total pounds recycled by 3. 

27 / 3 is 9. The answer is 9.",9,0.9999851584434509,True
 A group of 3 friends went into a restaurant. The chef already had 8 chicken wings cooked but cooked 10 more for the group. If they each got the same amount how many would each person get? ,6.0,"The chef had 8 chicken wings and cooked 10 more. So in total, there are 8 + 10 = 18 chicken wings. 3 friends have to share them equally. So each friend will get 18 ÷ 3 = 6. The answer is 6.",6,0.9999929666519165,True
" John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27.0,"To find the number of socks John would have, we need to subtract the socks he threw away from the original amount and then add the new ones. 

John started with 33 socks. After throwing away 19 old ones, he had 33 - 19 = 14. Then, he bought 13 new ones. So, 14 + 13 = 27. The answer is 27.",27,0.9999842047691345,True
" There school's baseball team had 2 new players and 6 returning players. If the coach put them into groups with 4 players in each group, how many groups would there be? ",2.0,"The total number of players on the baseball team is 2 (new players) + 6 (returning players) = 8. If the coach puts them into groups with 4 players in each group, the number of groups will be 8 / 4 = 2.",2,0.9999974966049194,True
" A painter needed to paint 6 rooms in a building. Each room takes 5 hours to paint. If he already painted 2 rooms, how much longer will he take to paint the rest? ",20.0,"There are 6 rooms to be painted in total, and it takes 5 hours to paint each room. So the total time required to paint all rooms is 6 x 5 = 30 hours.

The painter has already painted 2 rooms, which took 2 x 5 = 10 hours.

To find out how much longer it will take to paint the rest, we subtract the time already spent painting from the total time required. So, 30 - 10 = 20 hours.

The answer is 20 hours.",20,0.9999893307685852,True
" A waiter had 22 customers in his section. If 14 of them left and the rest of his tables had 4 people at each table, how many tables did he have? ",2.0,"There were originally 22 customers. 14 left, leaving 22 - 14 = 8 customers. Since each table had 4 customers, the number of tables can be found by dividing the remaining customers by 4. 8 / 4 = 2. The answer is 2.",2,0.9999838471412659,True
" Roger had 120 pieces of clothing to wash. He put 48 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",8.0,"First, we need to find out how many pieces of clothing are left after Roger put 48 in the first load. 

120 - 48 = 72 pieces of clothing left. 

Since Roger decided to split the rest into 9 equal loads, we need to divide 72 by 9.

72 ÷ 9 = 8

So, there are 8 pieces of clothing in each of the small loads. The answer is 8.",8,0.9999843239784241,True
 In fourth grade there were 10 students at the start of the year. During the year 4 students left and 42 new students came to school. How many students were in fourth grade at the end? ,48.0,"Initially, there were 10 students. After 4 students left, there were 10 - 4 = 6 students. Then, 42 new students came, so the total number of students is 6 + 42 = 48. The answer is 48.",48,0.9999842047691345,True
" Roger is at the library helping put away books. There are 14 book to put away total but a librarian takes 2 of them and leaves Roger with the rest. If he can fit 3 books on a shelf, how many shelves will he need? ",4.0,"To find the number of shelves Roger needs, we first need to find out how many books he has. There were 14 books, and a librarian took 2. So Roger has 14 - 2 = 12 books. We can divide the number of books by the number of books that can fit on a shelf to find the number of shelves. 12 / 3 = 4. The answer is 4.",4,0.9999914169311523,True
" Bianca picked 39 tulips and 49 roses to make flower bouquets. If she only used 81 of the flowers though, how many extra flowers did Bianca pick? ",7.0,"First, calculate the total number of flowers Bianca picked: 39 tulips + 49 roses = 88 flowers. 

She used 81 flowers. To find out how many extra flowers she picked, subtract the used flowers from the total: 88 - 81 = 7. The answer is 7.",7,0.9999946355819702,True
" Emily bought 4 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,"Emily bought 4 chairs and 2 tables. So, in total, she bought 4 + 2 = 6 pieces of furniture. She spent 8 minutes on each piece, so to find the total time spent, we multiply 6 by 8. 6 * 8 = 48. The answer is 48.",48,0.9999966025352478,True
" A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",54.0,"In each cage, there are 2 parrots and 7 parakeets. So in total, each cage has 2 + 7 = 9 birds. Since there are 6 cages, the total number of birds is 6 x 9 = 54. The answer is 54.",54,0.9999890923500061,True
" Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? ",16.0,"Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts in total. That makes 9 + 27 = 36 shirts. He washed 20 of them. So, 36 - 20 = 16 shirts were not washed. The answer is 16.",16,0.9999987483024597,True
" While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? ",20.0,"The total number of pictures Haley took is 50 (at the zoo) + 8 (at the museum) = 58. She deleted 38 pictures. To find the number of pictures she still has, we need to subtract 38 from 58. 

58 - 38 = 20.

The answer is 20.",20,0.999992311000824,True
" A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ",36.0,"Let's solve the question. 

The florist originally had 5 roses. She sold 3, so she was left with 5 - 3 = 2 roses. Then she picked 34 more roses. 2 + 34 = 36. The answer is 36.",36,0.999993622303009,True
" For a birthday party Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, how many shelves would he fill up? ",8.0,"First, let's add up all the sodas Cody bought: 4 (regular sodas) + 44 (diet sodas) = 48 sodas. Since his fridge can hold 6 sodas on each shelf, we need to divide the total number of sodas by the number of sodas per shelf to find out how many shelves he'd need. 48 / 6 = 8. The answer is 8.",8,0.9999625086784363,True
 The schools debate team had 26 boys and 46 girls on it. If they were split into groups of 9 how many groups could they make? ,8.0,"Let's solve it step by step.

The total number of students is 26 + 46 = 72.

To find out how many groups of 9 they can make, divide the total number of students by 9.

72 ÷ 9 = 8.

The answer is 8.",8,0.9999716877937317,True
" The school cafeteria ordered 6 red apples and 15 green apples for students lunches. But, if only 5 students wanted fruit, how many extra did the cafeteria end up with? ",16.0,"First, find the total number of apples ordered. 6 red apples + 15 green apples = 21 apples. 

Since only 5 students wanted fruit, the cafeteria would give out 5 apples. To find the extra apples, subtract the apples given out from the total. 21 - 5 = 16. The answer is 16.",16,0.999992311000824,True
 At a company picnic 9 managers and 15 employees decided to start a game of volleyball. If they split into 8 teams how many people would be on each team? ,3.0,"To solve this problem, we need to find the total number of people and divide it by the number of teams.

Total number of people = 9 managers + 15 employees
Total number of people = 24

Since they want to split into 8 teams, we divide the total number of people by the number of teams:
24 ÷ 8 = 3

So, there will be 3 people on each team. The answer is 3.",3,0.9999960660934448,True
" A book store had 4 books in the bargin bin. If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ",11.0,"Initially, there were 4 books in the bin. 

After selling 3 books, there were 4 - 3 = 1 book left.

Then, they added 10 more books to the bin. 

So, there would be 1 + 10 = 11 books in the bin. The answer is 11.",11,0.9999896883964539,True
" Mike made 42 dollars mowing lawns over the summer. If he spent 10 dollars buying new mower blades, how many 8 dollar games could he buy with the money he had left? ",4.0,"Since Mike spent $10 on mower blades, he had $42 - $10 = $32 left. Since each game costs $8, he can buy $32 ÷ $8 = 4 games. The answer is 4.",4,0.9999942779541016,True
" A chef needs to cook 13 potatoes. He has already cooked 5. If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",48.0,"The chef needs to cook 13 potatoes in total, but he has already cooked 5. So, he has 13 - 5 = 8 potatoes left to cook. It takes 6 minutes to cook each potato. To find the total time needed, multiply the number of potatoes left by the cooking time per potato: 8 * 6 = 48. The answer is 48.",48,0.9999933242797852,True
" Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? ",11.0,The total number of homework problems Paige had initially is 43 (math) + 12 (science) = 55 problems. Then she finished 44 problems. So she has 55 - 44 = 11 problems left to do. The answer is 11.,11,0.9999918937683105,True
" April's discount flowers was having a sale where each flower was 8 dollars. If Vanessa bought 3 roses and 3 daisies, how much did she spend? ",48.0,Vanessa bought 3 roses and 3 daisies. Each flower is $8. So we need to find the total number of flowers she bought: 3 roses + 3 daisies = 6 flowers. Now we can multiply the number of flowers by the price per flower: 6 * 8 = 48. The answer is 48.,48,0.9999914765357971,True
" Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"The total number of pictures Olivia uploaded is 5 (from her phone) + 35 (from her camera) = 40 pictures.

She sorted the pictures into 8 different albums with the same amount of pictures in each album. To find out how many pictures were in each album, we need to divide the total number of pictures (40) by the number of albums (8).

40 ÷ 8 = 5

So, there were 5 pictures in each album.",5,0.9999914765357971,True
" Robin was making baggies of cookies with 6 cookies in each bag. If she had 23 chocolate chip cookies and 25 oatmeal cookies, how many baggies could she make? ",8.0,"The total number of cookies Robin had is 23 + 25 = 48. She had 6 cookies in each bag. To find the number of baggies she could make, we divide 48 by 6. 48 ÷ 6 = 8. The answer is 8.",8,0.9999889135360718,True
 Cody had 45 dollars. For his birthday he got 9 more dollars but spent 19 on a new game. How much money does he have now? ,35.0,"Initially, Cody had 45 dollars. He got 9 dollars as a gift, so now he has 45 + 9 = 54 dollars. Then, he spent 19 dollars, so he is left with 54 - 19 dollars. 54 - 19 is 35. The answer is 35.",35,0.9999982714653015,True
" Wendy uploaded 22 pictures from her phone and 2 from her camera to facebook. If she sorted the pics into 4 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6.0,"The total number of pictures Wendy uploaded is 22 (from her phone) + 2 (from her camera) = 24 pictures. If she sorted them into 4 albums with the same number of pictures in each album, you need to divide the total number of pictures by 4:

24 / 4 = 6

So, each album will have 6 pictures.",6,0.9999964237213135,True
" For Halloween Katie and her sister combined the candy they received. Katie had 8 pieces of candy while her sister had 23. If they ate 8 pieces the first night, how many pieces do they have left? ",23.0,"Let's solve the problem. 

Katie had 8 pieces of candy, and her sister had 23. In total, they had 8 + 23 = 31 pieces. They ate 8 pieces the first night, so they have 31 - 8 = 23 pieces left. The answer is 23.",23,0.9999850392341614,True
 A pet store had 88 puppies. In one day they sold 34 of them and put the rest into cages with 6 in each cage. How many cages did they use? ,9.0,"If the pet store sold 34 puppies, they had 88 - 34 = 54 puppies left. They put the rest into cages with 6 in each cage. To find the number of cages used, you divide 54 by 6: 54 ÷ 6 = 9. The answer is 9.",9,0.9999982118606567,True
" Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"Q:  Jerry needs to pick up 9 trays from one table and 7 trays from another. 9 + 7 is 16 trays total. He can only carry 8 trays at a time. To find out how many trips he will make, we need to divide 16 by 8. 16 ÷ 8 is 2.",2,0.9999958276748657,True
" Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be? ",56.0,"For the first level, Faye found 2 treasures. At 7 points per treasure, she scored 2 * 7 = 14 points. 

For the second level, Faye found 6 treasures. At 7 points per treasure, she scored 6 * 7 = 42 points.

To find her total score, add the points from both levels. 14 + 42 = 56. The answer is 56.",56,0.9999967217445374,True
" Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",61.0,"First, let's find out how many carrots Megan had after throwing some away. She had 19 carrots and threw out 4. So, she had 19 - 4 = 15 carrots left. Then, she picked 46 more carrots the next day. To find the total, we add 15 + 46 = 61. The answer is 61.",61,0.9999920725822449,True
 Wendy had 82 files on her computer. She deleted 37 of them and put the rest into folders with 5 files in each one. How many folders did Wendy end up with? ,9.0,"Wendy started with 82 files. She deleted 37, so she has 82 - 37 = 45 files left. Each folder will contain 5 files. To find how many folders she has, divide 45 by 5. 45 / 5 = 9. The answer is 9.",9,0.9999971389770508,True
" There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"For this question, we need to first calculate the total number of players. 

There are 12 new players and 44 returning players. So in total, the team has 12 + 44 = 56 players.

The coach puts them into groups with 8 players in each group. To find the number of groups, we need to divide the total number of players by the number of players in each group.

56 players / 8 players per group = 7 groups

The answer is 7.",7,0.9999836087226868,True
