question,correct_answer,predicted_answer,predicted_final_answer,confidence_score,is_correct
" Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? ",16,"To solve this problem, we need to find the total number of shirts Dave had to wash and subtract the number of shirts he washed.

Total shirts = short sleeve shirts + long sleeve shirts
Total shirts = 9 + 27
Total shirts = 36

He washed 20 of them. To find out how many he didn't wash, we subtract the number he washed from the total:

Shirts not washed = Total shirts - Shirts washed
Shirts not washed = 36 - 20
Shirts not washed = 16

The answer is 16.",16,6.784926080598272,True
" A chef needs to cook 9 potatoes. He has already cooked 7. If each potato takes 3 minutes to cook, how long will it take him to cook the rest? ",6,"To find out how long it will take the chef to cook the rest of the potatoes, we need to find out how many potatoes are left to cook.

The chef needs to cook 9 potatoes and already has 7 cooked. So, we subtract 7 from 9 to get the number of potatoes left to cook: 9 - 7 = 2.

Each potato takes 3 minutes to cook. To find out how long it will take to cook 2 potatoes, we multiply the number of potatoes left to cook (2) by the time it takes to cook each potato (3 minutes): 2 * 3 = 6 minutes.

The answer is 6 minutes.",6,6.746300969589626,True
" While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? ",55,"To find out how many pictures Gwen had left, we need to first find the total number of pictures she took. She took 41 pictures at the zoo and 29 at the museum, so in total she took 41 + 29 = 70 pictures. After deleting 15 pictures, she had 70 - 15 = 55 pictures left. The answer is 55.",55,6.929077973951694,True
" A pet shelter had 2 puppies when another 34 were brought in. If 4 puppies a day are adopted, how long would it take for all of them to be adopted? ",9,"To find out how long it would take for all the puppies to be adopted, we need to know the total number of puppies. 

Initially, the shelter had 2 puppies. Then, 34 more were brought in. So in total, there are 2 + 34 = 36 puppies.

Every day, 4 puppies are adopted. To find out how many days it would take to adopt all 36 puppies, we divide the total number of puppies by the number adopted per day:

36 / 4 = 9

So, it would take 9 days for all the puppies to be adopted.

Note: The question does not require further processing after this, it has been answered in the format you requested.",9,6.800043412626639,True
" Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",3,"To find out how many pieces of clothing can go in each small load, we need to first determine how many pieces were left after the initial load. Since Will put 32 pieces in one load, the remaining pieces are 59 - 32 = 27.

Then, we need to divide these remaining 27 pieces among 9 equal loads. To find the number of pieces in each small load, we divide 27 by 9:

27 ÷ 9 = 3

So, Will can put 3 pieces of clothing in each of the small loads.",3,6.870916942614775,True
" Adam bought 2 boxes of chocolate candy and 5 boxes of caramel candy. If each box has 4 pieces inside it, how much candy did he have total? ",28,"To find the total amount of candy, we need to find out how many pieces of chocolate candy and caramel candy Adam has. 

He bought 2 boxes of chocolate candy, and each box has 4 pieces. So he has 2 x 4 = 8 pieces of chocolate candy. 

He bought 5 boxes of caramel candy, and each box has 4 pieces. So he has 5 x 4 = 20 pieces of caramel candy.

In total, Adam has 8 pieces of chocolate candy and 20 pieces of caramel candy. So he has 8 + 20 = 28 pieces of candy. The answer is 28.",28,6.736470652292717,True
" April's discount flowers was having a sale where each flower was 6 dollars. If Katie bought 5 roses and 5 daisies, how much did she spend? ",60,"To find out how much Katie spent, you need to find the total cost of the roses and the total cost of the daisies, and then add them together.

The cost of 5 roses is 5 x 6 = 30 dollars.
The cost of 5 daisies is also 5 x 6 = 30 dollars.

Adding the cost of roses and daisies together: 30 + 30 = 60 dollars.

The answer is 60.",60,5.813305371988903,True
" At the schools book fair Victor bought 32 adventure books and 37 mystery books. If 16 of the books were used, how many new books did he buy? ",53,"To find the total number of new books Victor bought, we need to add the number of adventure books and mystery books, then subtract the number of books he used.

Victor bought 32 adventure books and 37 mystery books, so the total number of new books is 32 + 37 = 69. 

If 16 of the books were used, then the number of new books he has left is 69 - 16 = 53.

The answer is 53.",53,6.773456745787737,True
" Maria picked 48 carrots from her garden. If she threw out 11 of them and then picked 15 more the next day, how many carrots would she have total? ",52,"Maria started with 48 carrots. After throwing out 11, she had 48 - 11 = 37. Then she picked 15 more, so she now has 37 + 15 = 52 carrots. The answer is 52.",52,6.832149316230785,True
" A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56,"The florist started with 50 roses. She sold 15, so she had 50 - 15 = 35 roses. Then she picked 21 more, so she now has 35 + 21 = 56 roses. The answer is 56.",56,6.905748677272748,True
" Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ",30,"To find the total number of problems, we need to first calculate the number of pages each type of homework has and multiply it by the number of problems per page, then add those numbers together.

Isabel had 2 pages of math homework with 5 problems each, so 2 x 5 = 10 math problems.
Isabel had 4 pages of reading homework with 5 problems each, so 4 x 5 = 20 reading problems.
Therefore, the total number of problems Isabel had to complete is 10 + 20 = 30.

The answer is 30.",30,6.812518313235134,True
" There were 4 friends playing a video game online when 5 more players joined the game. If each player had 3 lives, how many lives did they have total? ",27,"To solve this problem, we need to first determine the total number of players in the game. There were 4 friends initially, and 5 more players joined. Therefore, the total number of players is 4 + 5 = 9.

Each player has 3 lives. To find the total number of lives, we multiply the total number of players by the number of lives each player has: 9 * 3 = 27.

The answer is 27.",27,6.766155002485693,True
" Kaleb had 12 dollars. If he spent 8 bucks on a new game, how many 2 dollar toys could he buy with the money he had left? ",2,"To find out how many toys Kaleb can buy, first, we need to calculate how much money he has left after buying the game. He had 12 dollars and spent 8 dollars. So, he has 12 - 8 = 4 dollars left.

Since each toy costs 2 dollars, we need to divide the remaining money by the cost of each toy to find out how many toys he can buy. 4 / 2 = 2. Kaleb can buy 2 toys with the money he has left. The answer is 2.",2,6.1933603909535195,True
" Katie had 7 pages of math homework and 3 pages of reading homework. If each page had 9 problems on it, how many problems did she have to complete total? ",90,"To find the total number of problems, we need to multiply the number of pages by the number of problems per page for each type of homework and then add them together.

For math homework: 7 pages with 9 problems per page = 7 x 9 = 63 problems
For reading homework: 3 pages with 9 problems per page = 3 x 9 = 27 problems
Total problems = 63 + 27 = 90

The answer is 90.",90,6.844110567710067,True
" While shopping for music online, Janet bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Janet buy total? ",72,"To find the total number of songs, we need to calculate the total number of songs from country albums and pop albums separately and then add them together. 

There are 6 country albums with 9 songs each, so the total number of songs from country albums is 6 * 9 = 54.

There are 2 pop albums with 9 songs each, so the total number of songs from pop albums is 2 * 9 = 18.

Now, add the total number of songs from country and pop albums: 54 + 18 = 72.

The answer is 72.",72,6.1762480936885344,True
" Jerry made 14 dollars mowing lawns and 31 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",9,"To find out how long the money will last, we need to find the total amount of money Jerry has and then divide it by the amount he spends per week.

Jerry made 14 dollars from mowing lawns and 31 dollars from weed eating. So the total amount of money he has is 14 + 31 = 45 dollars.

Jerry spends 5 dollars per week. To find out how many weeks the money will last, we divide the total amount of money by the weekly expenditure: 45 / 5 = 9.

The answer is 9.",9,6.915076558371057,True
" Adam had 33 books. If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ",45,"Adam started with 33 books. He sold 11, so he had 33 - 11 = 22 books left. He then bought 23 new books, so now he has 22 + 23 = 45 books. The answer is 45.",45,6.857322953757399,True
" Kaleb was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 5 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40,"To find the total number of cans Kaleb picked up, you need to calculate the number of cans in each day and add them together. 

On Saturday, he filled 5 bags with 4 cans in each bag. So on Saturday, he picked up 5 x 4 = 20 cans.

On Sunday, he filled 5 more bags with 4 cans in each bag. So on Sunday, he picked up another 5 x 4 = 20 cans.

The total number of cans Kaleb picked up is 20 + 20 = 40 cans.",40,6.695598107475153,True
" Nancy was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? ",48,"Nancy had 2 shelves of mystery books and 6 shelves of picture books. Each shelf had 6 books. So for the mystery books, she had 2 * 6 = 12 books. For the picture books, she had 6 * 6 = 36 books. In total, she had 12 + 36 = 48 books. The answer is 48.",48,6.761203393054861,True
" Paul had saved up 3 dollars. If he received another 7 dollars for his allowance, how many 5 dollar toys could he buy? ",2,"To find the total amount Paul has, we add the initial amount he saved to the allowance: 3 + 7 = 10. To find out how many 5-dollar toys he can buy, we divide the total amount by 5: 10 ÷ 5 = 2. The answer is 2.",2,6.926745558586923,True
" Wendy was playing a video game and had 43 lives. In a hard part of the game she lost 8 lives. If she got 39 more lives in the next level, how many lives would she have? ",74,"To find the answer, we first need to subtract the lives lost from the original lives.

Wendy started with 43 lives. She lost 8 lives. So, she has 43 - 8 = 35 lives left.

Then, she got 39 more lives in the next level. To find the total lives, we add the lives she already had to the lives she got: 35 + 39 = 74 lives.

The answer is 74.",74,6.865987149600427,True
 Katie had 85 files on her computer. She deleted 40 of them and put the rest into folders with 5 files in each one. How many folders did Katie end up with? ,9,"To determine the number of folders Katie ended up with, we need to find out how many files she had left after deleting 40 files. 

Katie had 85 files. After deleting 40, she had 85 - 40 = 45 files.

Since she put the rest into folders with 5 files in each one, we divide the remaining files by 5: 45 / 5 = 9.

So Katie ended up with 9 folders.",9,6.89524726762138,True
 Will was working as a sacker at a grocery store where he made 8 dollars an hour. On Monday he worked 8 hours and on Tuesday he worked 2 hours. How much money did Will make in those two days? ,80,"To find the total money Will made, you need to calculate his earnings from Monday and Tuesday separately and then add them together.

On Monday, Will made 8 dollars per hour and worked for 8 hours, so his earnings for Monday are 8 * 8 = 64 dollars.
On Tuesday, Will made 8 dollars per hour and worked for 2 hours, so his earnings for Tuesday are 8 * 2 = 16 dollars.

To find the total amount, you add Monday's earnings to Tuesday's earnings: 64 + 16 = 80. 

The answer is 80.",80,6.864017474719482,True
" For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",40,"Carol made 19 cupcakes initially. She sold 6 of them, so she had 19 - 6 = 13 left. Then she made 27 more, so she had 13 + 27 = 40 cupcakes. The answer is 40.",40,4.057288352333393,True
" A trivia team had 14 members total, but during a game 7 members didn't show up. If each member that did show up scored 5 points, how many points were scored total? ",35,"To find the total points scored, we need to find out how many members actually showed up and then multiply that number by the points scored by each member.

There were 14 members originally, but 7 didn't show up. So, 14 - 7 = 7 members showed up.

Each member scored 5 points. To find the total points, we multiply the number of members by the points scored by each member: 7 * 5 = 35.

The answer is 35.",35,6.662240707471226,True
" A trivia team had 5 members total, but during a game 2 members didn't show up. If each member that did show up scored 6 points, how many points were scored total? ",18,"There were originally 5 members, but 2 members didn't show up. So, 5 - 2 = 3 members showed up.

Each of the 3 members scored 6 points, so the total points scored would be 3 * 6 = 18 points.

The answer is 18.",18,6.778149240079533,True
" Oliver is at the library helping put away books. There are 46 book to put away total but a librarian takes 10 of them and leaves Oliver with the rest. If he can fit 4 books on a shelf, how many shelves will he need? ",9,"To find out how many shelves Oliver needs, first, we need to know how many books he has left. The librarian takes 10 books, and initially, there were 46 books. So, Oliver is left with 46 - 10 = 36 books.

Oliver can fit 4 books on a shelf. To find out how many shelves he needs, we divide the number of books left by the number of books per shelf: 36 ÷ 4 = 9.

The answer is 9.",9,6.896189381751618,True
" Luke was putting his spare change into piles. He had 5 piles of quarters and 5 piles of dimes. If each pile had 3 coins in it, how many coins did he have total? ",30,"To find the total number of coins, we need to calculate the number of coins in each type and then add them together. 

Luke had 5 piles of quarters. Each pile had 3 quarters. So the total number of quarters is 5 x 3 = 15. 

He also had 5 piles of dimes. Each pile had 3 dimes. So the total number of dimes is 5 x 3 = 15.

To get the total number of coins, we add the number of quarters and the number of dimes: 15 + 15 = 30.

The answer is 30.",30,6.1536871398897315,True
" Gwen and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Gwen recycled 5 pounds and her friends recycled 13 pounds, how many points did they earn? ",6,"To find out the total points they earned, you need to divide the total pounds of paper they recycled by 3.

Gwen recycled 5 pounds and her friends recycled 13 pounds, for a total of:
5 + 13 = 18 pounds

If they earned 1 point for every 3 pounds, you divide 18 by 3:
18 / 3 = 6

The answer is 6.",6,5.349162427662251,True
 Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend? ,32,"To find out how much Haley spent, we need to calculate the total number of tickets she bought. 

She bought 3 tickets for herself and her friends, and 5 extra tickets. So, the total number of tickets she bought is 3 + 5 = 8.

Each ticket cost $4, so the total amount she spent is 8 x 4 = $32.

The answer is 32.",32,6.878932080738092,True
 George had 30 dollars. For his birthday he got 16 more dollars but spent 38 on a new game. How much money does he have now? ,8,"George started with 30 dollars. He received 16 dollars for his birthday, so now he has 30 + 16 = 46. After spending 38 dollars on a new game, he has 46 - 38 = 8 dollars left. The answer is 8.",8,6.904188579573679,True
" A pet store has 4 bird cages. If each cage has 8 parrots and 2 parakeets in it, how many birds does the pet store have total? ",40,"To find the total number of birds, we need to calculate the total number of parrots and parakeets separately and then add them together.

There are 4 cages, each with 8 parrots, so the total number of parrots is 4 x 8 = 32.

There are 4 cages, each with 2 parakeets, so the total number of parakeets is 4 x 2 = 8.

To find the total number of birds, we add the total number of parrots and parakeets: 32 + 8 = 40.

The answer is 40.",40,6.071330206027646,True
" Kaleb bought 14 boxes of chocolate candy and gave 5 to his little brother. If each box has 6 pieces inside it, how many pieces did Kaleb still have? ",54,"To solve this problem, we need to first calculate how many pieces of chocolate Kaleb had originally. Since he bought 14 boxes with 6 pieces each, we multiply 14 * 6 = 84 pieces. 

However, he gave away 5 boxes to his brother, which means he also gave away 5 * 6 = 30 pieces of chocolate.

Now, we subtract the pieces he gave away from the total: 84 - 30 = 54

The answer is 54.",54,6.119267503776648,True
" Robin uploaded 31 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4,"To find out how many pictures were in each album, we need to find the total number of pictures first. Robin uploaded 31 pictures from her phone and 5 from her camera. 

Total pictures = 31 + 5 = 36.

She sorted the pictures into 9 albums with the same number of pictures in each. To find out how many pictures are in each album, we need to divide the total number of pictures by the number of albums.

Pictures per album = Total pictures / number of albums = 36 / 9 = 4.

The answer is 4.",4,6.896893969882529,True
" Mike made 69 dollars mowing lawns over the summer. If he spent 24 dollars buying new mower blades, how many 5 dollar games could he buy with the money he had left? ",9,"To find out how many 5 dollar games Mike could buy with the money he had left, we first need to calculate how much money he has left after buying the mower blades. 

Mike made 69 dollars and spent 24 dollars on mower blades. So, 69 - 24 = 45 dollars. 

Now, to find out how many 5 dollar games he could buy, we divide the money he has left by the cost of one game: 45 / 5 = 9.

So, Mike can buy 9 5 dollar games.",9,5.526922444338014,True
" Maria bought 2 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",32,"To solve this, we need to determine the total number of chairs and tables and then multiply that by the number of minutes spent putting each one together.

Maria bought 2 chairs and 2 tables, so she bought a total of 2 + 2 = 4 pieces of furniture.

Since she spent 8 minutes on each piece, the total time spent would be 4 pieces x 8 minutes per piece = 32 minutes.

The answer is 32.",32,5.887434448087337,True
" While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? ",4,"To find out how many pictures Rachel has left, we need to first find the total number of pictures she took.

She took 6 pictures at the zoo and 9 at the museum, so the total number of pictures is 6 + 9 = 15.

Then, she deleted 11 pictures, so she has 15 - 11 = 4 pictures left.

The answer is 4.",4,6.211760534946839,True
" Maria was making baggies of cookies with 8 cookies in each bag. If she had 5 chocolate chip cookies and 19 oatmeal cookies, how many baggies could she make? ",3,"To find out how many baggies Maria can make, we need to find the total number of cookies she has and then divide that number by 8 because each baggie holds 8 cookies.

Maria has 5 chocolate chip cookies and 19 oatmeal cookies. The total number of cookies is 5 + 19 = 24.

Since each baggie holds 8 cookies, we divide the total number of cookies by 8: 24 ÷ 8 = 3. 

The answer is 3.",3,6.209863227368208,True
" April's discount flowers was having a sale where each flower was 3 dollars. If Zoe bought 8 roses and 2 daisies, how much did she spend? ",30,"To find the total cost, you need to calculate the cost of the roses and the cost of the daisies, then add them together. 

The cost of 8 roses is 8 x 3 = 24 dollars.
The cost of 2 daisies is 2 x 3 = 6 dollars.
Adding them together, 24 + 6 = 30 dollars. The answer is 30.",30,6.718861062146357,True
" Bianca was organizing her book case making sure each of the shelves had exactly 8 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",72,"To find the total number of books, we need to find the number of books on the mystery shelves and the picture shelves, and then add them up.

Mystery books: 5 shelves with 8 books each = 5 x 8 = 40
Picture books: 4 shelves with 8 books each = 4 x 8 = 32

Now, add the number of books on the mystery shelves and the picture shelves: 40 + 32 = 72

So, Bianca had 72 books in total.",72,6.178214936102337,True
" John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? ",8,"To find out how many pages John would use, we need to know how many cards he had in total (new and old) and then divide by the number of cards per page. He had 8 new cards and 16 old cards, so he had 8 + 16 = 24 cards in total. 

With 3 cards per page, we can find out how many pages he needs by dividing 24 / 3. 24 / 3 = 8.",8,5.9799827029437855,True
" Isabel baked 3 brownies, but needed 5 total for her party. If she used 5 cups of flour on each one, how much cups of flour does she still need? ",10,"To find out how much flour Isabel still needs, first, we need to find out how much flour she already used. She made 3 brownies using 5 cups of flour each, so she used 3 x 5 = 15 cups of flour. 

She needed 5 total brownies but only made 3, so she still needs 5 - 3 = 2 brownies. Each brownie requires 5 cups of flour, so she still needs 2 x 5 = 10 cups of flour. The answer is 10.",10,6.009033136592317,True
" For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24,"Originally, Maria had 19 cupcakes. She sold 5 of them, so she had 19 - 5 = 14 cupcakes left. Then she made 10 more, so she now has 14 + 10 = 24 cupcakes. The answer is 24.",24,6.878364217286443,True
" Tom bought 40 tickets at the state fair. He spent 28 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost 4 tickets, how many rides could he go on? ",3,"To find out how many rides Tom could go on, first, we need to find out how many tickets he has left after spending 28 at the dunk a clown booth. 

Tom started with 40 tickets. After spending 28 at the dunk a clown booth, he had 40 - 28 = 12 tickets left. 

Since each ride costs 4 tickets, we need to divide the remaining tickets by the cost per ride: 12 / 4 = 3.

The answer is 3.",3,6.857831994013409,True
 In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37,"There were originally 31 students in the fourth grade. Then 5 students left, leaving 31 - 5 = 26. After 11 new students came, the total number of students is 26 + 11 = 37. The answer is 37.",37,6.062792229283244,True
" While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with? ",22,"To find the total number of towels Maria has left after giving 34 to her mother, first, we need to find the total number of towels she bought.

She bought 35 green towels and 21 white towels. In total, she bought 35 + 21 = 56 towels.

After giving her mother 34 towels, Maria is left with 56 - 34 = 22 towels.

The answer is 22.",22,6.914510458910159,True
" While playing a trivia game, Adam answered 8 questions correct in the first half and 2 questions correct in the second half. If each question was worth 8 points, what was his final score? ",80,"To find Adam's final score:

In the first half, he answered 8 questions correct and each question was worth 8 points. So, he got 8 x 8 = 64 points in the first half.

In the second half, he answered 2 questions correct and each question was worth 8 points. So, he got 2 x 8 = 16 points in the second half.

To find his final score, you add the points from the first and second half: 64 + 16 = 80.",80,6.859958075656671,True
" Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total? ",72,"To find the total number of cans Paul picked up, you need to calculate the number of cans in the bags filled on Saturday and Sunday, then add them together. 

On Saturday, he filled 6 bags, and each bag had 8 cans, so that's 6 x 8 = 48 cans. 

On Sunday, he filled 3 more bags, and each bag also had 8 cans, so that's 3 x 8 = 24 cans.

To find the total number of cans, add the number of cans from Saturday (48) to the number of cans from Sunday (24): 48 + 24 = 72. 

The answer is 72.",72,6.8385427022222505,True
" Bianca and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Bianca recycled 24 pounds and her friends recycled 3 pounds, how many points did they earn? ",9,"Bianca recycled 24 pounds and her friends recycled 3 pounds. For every 3 pounds they recycled, they earned 1 point. So, for Bianca, we divide 24 by 3, which equals 8 points. And for her friends, we divide 3 by 3, which equals 1 point. So in total, they earned 8 + 1 = 9 points. The answer is 9.",9,6.855767197590777,True
 A group of 3 friends went into a restaurant. The chef already had 8 chicken wings cooked but cooked 10 more for the group. If they each got the same amount how many would each person get? ,6,"To find out how many chicken wings each person gets, we first need to find the total number of chicken wings. 

The chef started with 8 chicken wings and cooked 10 more. So, 8 + 10 = 18.

There are 3 friends. To find out how many wings each person gets, we divide the total number of wings (18) by the number of people (3): 

18 ÷ 3 = 6

The answer is 6. Each person gets 6 chicken wings.",6,6.628784225821107,True
" John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27,"John had 33 socks originally. He threw away 19, so he had 33 - 19 = 14 socks left. Then he bought 13 new socks, so he now has 14 + 13 = 27 socks. The answer is 27.",27,6.739137339391972,True
" There school's baseball team had 2 new players and 6 returning players. If the coach put them into groups with 4 players in each group, how many groups would there be? ",2,"To find the total number of players, we need to add the number of new players (2) and the number of returning players (6). 2 + 6 = 8.

Now, to find the number of groups, we divide the total number of players by the number of players in each group. 8 / 4 = 2. 

The answer is 2.",2,6.842437710461139,True
" A painter needed to paint 6 rooms in a building. Each room takes 5 hours to paint. If he already painted 2 rooms, how much longer will he take to paint the rest? ",20,"To find the total time needed to paint all the rooms, we first need to find the total number of hours it would take. 

There are 6 rooms, and each takes 5 hours to paint. 6 x 5 = 30 hours. 

He has already painted 2 rooms, and each takes 5 hours. 2 x 5 = 10 hours. 

So, the painter has already used 10 hours. He needs 30 hours in total to paint all the rooms. 30 - 10 = 20 hours. 

The answer is 20.",20,4.664833415942395,True
" A waiter had 22 customers in his section. If 14 of them left and the rest of his tables had 4 people at each table, how many tables did he have? ",2,"To solve this problem, we first need to find out how many customers were left after 14 left. So, 22 - 14 = 8. 

Since the rest of the tables had 4 people at each table, and the total number of customers after 14 left is 8, we can divide 8 by 4 to find the number of tables. 8 / 4 = 2.",2,5.384856449291544,True
" Roger had 120 pieces of clothing to wash. He put 48 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",8,"To find out how many pieces of clothing can go in each of the small loads, we first need to find out how many pieces were left after the first load.

There were 120 pieces of clothing to start with. Roger put 48 in one load. So, 120 - 48 = 72 pieces are left. 

These 72 pieces are divided into 9 equal loads. 

To divide 72 into 9 equal parts, we need to divide 72 by 9.

72 / 9 = 8 

The answer is 8.",8,6.831253096765116,True
 In fourth grade there were 10 students at the start of the year. During the year 4 students left and 42 new students came to school. How many students were in fourth grade at the end? ,48,"There were originally 10 students in the fourth grade. After 4 students left, there were 10 - 4 = 6 students left. Then 42 new students came to school. So in total, there are 6 + 42 = 48 students in the fourth grade now. The answer is 48.",48,6.751153736611745,True
" Roger is at the library helping put away books. There are 14 book to put away total but a librarian takes 2 of them and leaves Roger with the rest. If he can fit 3 books on a shelf, how many shelves will he need? ",4,"To solve this problem, we need to subtract the 2 books taken by the librarian from the total, then divide by the number of books that can fit on a shelf.

There are 14 books in total. The librarian takes 2, leaving 14 - 2 = 12 books.

Since Roger can fit 3 books on a shelf, we need to divide 12 by 3.

12 / 3 = 4

The answer is 4 shelves.",4,6.8876804403263305,True
" Bianca picked 39 tulips and 49 roses to make flower bouquets. If she only used 81 of the flowers though, how many extra flowers did Bianca pick? ",7,"To find out how many extra flowers Bianca picked, we need to find the total number of flowers she picked and subtract the number of flowers she used.

The total number of flowers she picked is 39 (tulips) + 49 (roses) = 88 flowers.

She used 81 flowers. So the number of extra flowers she picked is 88 - 81 = 7.

The answer is 7.",7,6.237637630414422,True
" Emily bought 4 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48,"To find the total time Emily spent putting furniture together, we need to calculate the total number of pieces of furniture and multiply it by the time spent on each piece.

Emily bought 4 chairs and 2 tables. So, the total number of pieces of furniture is 4 (chairs) + 2 (tables) = 6.

She spent 8 minutes on each piece of furniture. To find the total time, we multiply the number of pieces by the time spent on each piece: 6 (pieces) * 8 (minutes) = 48.

The answer is 48.",48,6.730646436192256,True
" A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",54,"First, we need to find the total number of parrots and parakeets. 

There are 6 cages. Each cage has 2 parrots, so the total number of parrots is 6 * 2 = 12. 

Each cage also has 7 parakeets. The total number of parakeets is 6 * 7 = 42.

The total number of birds is the sum of the parrots and parakeets. So, 12 + 42 = 54. 

The answer is 54.",54,6.714498641900365,True
" Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? ",16,"To find the total number of shirts Dave had to wash, we add the number of short sleeve shirts and the number of long sleeve shirts: 9 (short sleeve) + 27 (long sleeve) = 36 shirts.

Since Dave had already washed 20 shirts, to find the number of shirts he didn't wash, we subtract 20 from the total: 36 - 20 = 16.

The answer is 16.",16,6.229314089856786,True
" While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? ",20,"To solve this problem, we need to first calculate the total number of pictures taken by Haley. 

Haley took 50 pictures at the zoo and 8 at the museum. 
Total pictures = 50 + 8 = 58

Then, she deleted 38 pictures.
Pictures left = 58 - 38
Pictures left = 20

The answer is 20.",20,6.921435737653228,True
" A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ",36,"The florist started with 5 roses. After selling 3, she had 5 - 3 = 2 roses left. Then, she picked 34 more, bringing the total to 2 + 34 = 36 roses. The answer is 36.",36,6.79597324250223,True
" For a birthday party Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, how many shelves would he fill up? ",8,"To find the total number of sodas, add the regular sodas and diet sodas: 4 + 44 = 48. To find out how many shelves are filled, divide the total number of sodas by the number of sodas per shelf: 48 ÷ 6 = 8.",8,5.510553776311841,True
 The schools debate team had 26 boys and 46 girls on it. If they were split into groups of 9 how many groups could they make? ,8,"To find the total number of groups, we need to find the total number of students and divide it by the group size.

There are 26 boys and 46 girls, so the total number of students is 26 + 46 = 72.

Now, we divide 72 by 9 to find the number of groups: 72 / 9 = 8.

The answer is 8.",8,4.017406782036816,True
" The school cafeteria ordered 6 red apples and 15 green apples for students lunches. But, if only 5 students wanted fruit, how many extra did the cafeteria end up with? ",16,"To find out how many extra apples the cafeteria ended up with, first we need to find out how many apples were ordered in total. The cafeteria ordered 6 red apples and 15 green apples, so they ordered 6 + 15 = 21 apples in total. If only 5 students wanted fruit, then they only took 5 apples. The cafeteria has 21 - 5 = 16 apples left over.",16,5.324888769355574,True
 At a company picnic 9 managers and 15 employees decided to start a game of volleyball. If they split into 8 teams how many people would be on each team? ,3,"To find the number of people on each team, you need to add the total number of managers and employees, and then divide that by the number of teams. 

Total people = 9 (managers) + 15 (employees) = 24
Total teams = 8

Number of people per team = Total people / Total teams = 24 / 8 = 3

The answer is 3.",3,6.75270545339016,True
" A book store had 4 books in the bargin bin. If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ",11,"To find the answer, we need to follow the steps: 

There were 4 books in the bin initially. They sold 3 books. So they had 4 - 3 = 1 book left. Then they added 10 more books. Now they have 1 + 10 = 11 books in the bin. The answer is 11.",11,6.905254395360666,True
